RPL41	Bcells	6171
RPS18	Bcells	6222
RPL3	Bcells	6122
RPL19	Bcells	6143
RPS6	Bcells	6194
RPL18A	Bcells	6142
RPS4X	Bcells	6191
RPS8	Bcells	6202
RPS14	Bcells	6208
RPL7	Bcells	6129
RPS3A	Bcells	6189
RPL13AP5	Bcells	728658
RPL9	Bcells	6133
RPS11	Bcells	6205
RPS5	Bcells	6193
RPL17	Bcells	6139
RPL5	Bcells	6125
RPLP2	Bcells	6181
RPS25	Bcells	6230
RPS13	Bcells	6207
RPL11	Bcells	6135
RPL4	Bcells	6124
RPL8	Bcells	102465978
RPL29	Bcells	6159
RPS16	Bcells	6217
RPL31	Bcells	6160
RPL26	Bcells	6154
RPL12	Bcells	6136
EEF1G	Bcells	1937
RPL10A	Bcells	4736
RPL7A	Bcells	6130
RPL37A	Bcells	6168
RPL23A	Bcells	6147
RPL39	Bcells	6170
IGLL5	Bcells	100423062
RPL23	Bcells	9349
RPS27A	Bcells	6233
RPS24	Bcells	6229
RPS2	Bcells	6187
RPS9	Bcells	6203
RPS29	Bcells	6235
FAU	Bcells	2197
RPS20	Bcells	6224
RPL15	Bcells	6138
RPL35A	Bcells	6165
RPL18	Bcells	6141
RPL38	Bcells	6169
RPL21	Bcells	6144
EEF1B2	Bcells	1933
NACA	Bcells	4666
RPS7	Bcells	6201
RPS17	Bcells	6218
RPL14	Bcells	9045
RPS26	Bcells	101929876
NPM1	Bcells	4869
RPS21	Bcells	6227
RPL24	Bcells	6152
SSR4	Bcells	6748
RPL13	Bcells	6137
PPIA	Bcells	5478
RPL32	Bcells	6161
GAS5	Bcells	60674
TXNIP	Bcells	10628
CD37	Bcells	951
PSMB4	Bcells	5692
CD53	Bcells	963
HMGN2	Bcells	3151
UCP2	Bcells	7351
RPS23	Bcells	6228
SYNGR2	Bcells	9144
LTB	Bcells	4050
SELL	Bcells	6402
UQCRH	Bcells	7388
HERPUD1	Bcells	9709
HMGN1	Bcells	3150
EZR	Bcells	7430
GDI2	Bcells	2665
PTPN6	Bcells	5777
SP100	Bcells	6672
CD79B	Bcells	974
CD79A	Bcells	973
COPE	Bcells	11316
UBA52	Bcells	7311
PAIP2	Bcells	51247
EIF4B	Bcells	1975
HIST1H4C	Bcells	8364
MS4A1	Bcells	931
CASP4	Bcells	837
CIRBP	Bcells	1153
H3F3A	Bcells	3020
CCT7	Bcells	10574
TMEM230	Bcells	29058
ERP29	Bcells	10961
C6orf48	Bcells	50854
CD82	Bcells	3732
SH3BGRL	Bcells	6451
PHB2	Bcells	11331
ZFAS1	Bcells	441951
CCNI	Bcells	10983
GRB2	Bcells	2885
CCT8	Bcells	10694
ISCU	Bcells	23479
PUF60	Bcells	22827
NAPSB	Bcells	256236
ARHGAP15	Bcells	55843
DDX17	Bcells	10521
EVI2B	Bcells	2124
NDUFA12	Bcells	55967
OXA1L	Bcells	5018
SPCS1	Bcells	28972
SYPL1	Bcells	6856
EIF2S3	Bcells	1968
IRF8	Bcells	3394
ACP5	Bcells	54
MOB1A	Bcells	55233
LSM7	Bcells	51690
XBP1	Bcells	7494
MZB1	Bcells	51237
POLR1D	Bcells	51082
OSTF1	Bcells	26578
POLD4	Bcells	57804
ATP6V1G1	Bcells	9550
PTPN2	Bcells	5771
ELOVL5	Bcells	60481
HMGN3	Bcells	9324
TNFAIP8	Bcells	25816
APEX1	Bcells	328
SERP1	Bcells	27230
SEC11C	Bcells	90701
LUC7L3	Bcells	51747
EIF1B	Bcells	10289
FKBP11	Bcells	51303
RAB1B	Bcells	81876
TRA2A	Bcells	29896
COX7A2L	Bcells	9167
HDAC1	Bcells	3065
CNPY3	Bcells	10695
SP110	Bcells	3431
SNX2	Bcells	6643
BTG1	Bcells	694
PLAC8	Bcells	51316
